Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	Biological Process	Cellular Component	Molecular Function	Pfam IDs	Entrez Gene ID	Ensembl Gene ID	Gene Symbol	Gene ID	WikiPathways	Reactome Pathways	# Protein Pathway Groups	# Razor Peptides	Abundances (Scaled): F12: Sample, A1	Abundances (Scaled): F8: Sample, A2	Abundances (Scaled): F4: Sample, A3	Abundances (Scaled): F11: Sample, B1	Abundances (Scaled): F7: Sample, B2	Abundances (Scaled): F3: Sample, B3	Abundances (Scaled): F10: Sample, C1	Abundances (Scaled): F6: Sample, C2	Abundances (Scaled): F2: Sample, C3	Abundances (Scaled): F9: Sample, D1	Abundances (Scaled): F5: Sample, D2	Abundances (Scaled): F1: Sample, D3	Abundances (Normalized): F12: Sample, A1	Abundances (Normalized): F8: Sample, A2	Abundances (Normalized): F4: Sample, A3	Abundances (Normalized): F11: Sample, B1	Abundances (Normalized): F7: Sample, B2	Abundances (Normalized): F3: Sample, B3	Abundances (Normalized): F10: Sample, C1	Abundances (Normalized): F6: Sample, C2	Abundances (Normalized): F2: Sample, C3	Abundances (Normalized): F9: Sample, D1	Abundances (Normalized): F5: Sample, D2	Abundances (Normalized): F1: Sample, D3	Abundance: F12: Sample, A1	Abundance: F8: Sample, A2	Abundance: F4: Sample, A3	Abundance: F11: Sample, B1	Abundance: F7: Sample, B2	Abundance: F3: Sample, B3	Abundance: F10: Sample, C1	Abundance: F6: Sample, C2	Abundance: F2: Sample, C3	Abundance: F9: Sample, D1	Abundance: F5: Sample, D2	Abundance: F1: Sample, D3	Found in Sample: [S12] F12: Sample, A1	Found in Sample: [S8] F8: Sample, A2	Found in Sample: [S4] F4: Sample, A3	Found in Sample: [S11] F11: Sample, B1	Found in Sample: [S7] F7: Sample, B2	Found in Sample: [S3] F3: Sample, B3	Found in Sample: [S10] F10: Sample, C1	Found in Sample: [S6] F6: Sample, C2	Found in Sample: [S2] F2: Sample, C3	Found in Sample: [S9] F9: Sample, D1	Found in Sample: [S5] F5: Sample, D2	Found in Sample: [S1] F1: Sample, D3	# Protein Groups	Modifications
FALSE	High	Master Protein	P30153	Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Homo sapiens OX=9606 GN=PPP2R1A PE=1 SV=4	0	43.596	21	8	51	8	589	65.3	5.11	59.11	8				Pf02985	5518	ENSG00000105568	PPP2R1A	"hsa:5518; P30153; Q13773; Q6ICQ3; Q96DH3"	"Focal adhesion: PI3K-Akt-mTOR-signaling pathway; Wnt signaling pathway and pluripotency; PI3K-Akt signaling pathway; 16p11.2 proximal deletion syndrome; Glycogen synthesis and degradation; Cohesin complex - Cornelia de Lange syndrome"	"Separation of Sister Chromatids; PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); Resolution of Sister Chromatid Cohesion; Recruitment of NuMA to mitotic centrosomes; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Regulation of PLK1 Activity at G2/M Transition; Loss of Nlp from mitotic centrosomes; Recruitment of mitotic centrosome proteins and complexes; Anchoring of the basal body to the plasma membrane; AURKA Activation by TPX2; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Regulation of TP53 Degradation; Cyclin D associated events in G1; Disassembly of the destruction complex and recruitment of AXIN to the membrane; RAF activation; Cyclin A/B1/B2 associated events during G2/M transition; Beta-catenin phosphorylation cascade; Signaling by GSK3beta mutants; CTNNB1 S33 mutants aren't phosphorylated; CTNNB1 S37 mutants aren't phosphorylated; CTNNB1 S45 mutants aren't phosphorylated; CTNNB1 T41 mutants aren't phosphorylated; APC truncation mutants have impaired AXIN binding; AXIN missense mutants destabilize the destruction complex; Truncations of AMER1 destabilize the destruction complex; Spry regulation of FGF signaling; MASTL Facilitates Mitotic Progression; Regulation of glycolysis by fructose 2,6-bisphosphate metabolism; Initiation of Nuclear Envelope (NE) Reformation; Negative regulation of MAPK pathway; Platelet sensitization by LDL; CTLA4 inhibitory signaling; Inhibition of replication initiation of damaged DNA by RB1/E2F1; DARPP-32 events; PP2A-mediated dephosphorylation of key metabolic factors; ERKs are inactivated"	49	0	215	203.5	193.5	125	119.5	119.8	52.7	47	46.4	28.7	25	23.8	6423527.118	6078875.479	5780747.173	3734259.771	3569565.419	3579720.473	1574879.641	1402889.231	1386654.292	856182.0235	746099.0932	710846.7838	4189274.781	4757968.188	4024402.906	2998403.578	2885675.422	3204260.547	1574879.641	1163242.617	1173165.891	763414.7734	649700.7891	701673.3242	High	High	High	High	High	High	High	High	High	Peak Found	Peak Found	High	1	
FALSE	High	Master Protein	Q13263	Transcription intermediary factor 1-beta OS=Homo sapiens OX=9606 GN=TRIM28 PE=1 SV=5	0	43.591	15	10	77	10	835	88.5	5.77	68.2	10				Pf00628, Pf00643, Pf14634	10155	ENSG00000130726	TRIM28	"hsa:10155; O00677; Q13263; Q7Z632; Q93040; Q96IM1"	"Corticotropin-releasing hormone signaling pathway; Mesodermal commitment pathway; ATM signaling in development and disease"	"SUMOylation of transcription cofactors; Generic Transcription Pathway; HCMV Early Events"	6	0	165.9	196.4	199.5	124.9	128.8	126.5	53.4	57.8	51.8	30.3	32.3	32.3	12309194.95	14571556.89	14798015.82	9266233.618	9552549.865	9383528.04	3959250.324	4291009.859	3842291.414	2249087.118	2397378.322	2396112.64	8027770.266	11405235.13	10301986.25	7440271.898	7722384.977	8399334.227	3959250.324	3558004.031	3250734.703	2005398.719	2087629.648	2365190.867	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q2FJG3	Nucleoid-associated protein SAUSA300_0453 OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0453 PE=3 SV=1	0	43.582	78	7	695	7	105	11.6	5.1	770.18	7				Pf02575	74186581	SAUSA300_0453		"Q2FJG3; saa:SAUSA300_0453"			0	0	64.9	73.9	75.2	95.6	97	102	119.2	110.3	105.5	124.8	119.4	112.3	42608310.74	48523370.79	49375822.2	62751893.89	63704168.1	66928899.44	78252100.32	72376209.43	69243438.6	81909490.13	78363752.35	73695607.36	27788147.91	37979500.54	34374138.22	50386291.98	51499140.82	59909044.17	78252100.32	60012643.51	58582763.4	73034603.78	68238913.84	72744567.43	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	A0A0H2XH40	Uncharacterized protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1304 PE=4 SV=1	0	43.565	27	5	76	5	269	30.1	4.45	151.06	5						SAUSA300_1304		"A0A0H2XH40; saa:SAUSA300_1304"			0	0	71.1	78.4	76.4	94.7	86.4	82.5	114.3	110.2	113.9	113.1	127.3	131.8	8132050.114	8975597.67	8738375.031	10837066.97	9893514.67	9438165.475	13077458.63	12615404.84	13030977.83	12949285.07	14566915.54	15082851.82	5303533.688	7025248.063	6083425	8701564	7998024.625	8448241	13077458.63	10460395.75	11024736.88	11546231.13	12684825.13	14888208	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9Y5B9	FACT complex subunit SPT16 OS=Homo sapiens OX=9606 GN=SUPT16H PE=1 SV=1	0	43.549	17	15	60	15	1047	119.8	5.66	26.27	15				Pf00557, Pf08512, Pf08644, Pf14826	11198	ENSG00000092201	SUPT16H	"hsa:11198; Q6GMT8; Q6P2F1; Q6PJM1; Q9NRX0; Q9Y5B9"		"Formation of RNA Pol II elongation complex ; Formation of HIV elongation complex in the absence of HIV Tat; Formation of HIV-1 elongation complex containing HIV-1 Tat; Pausing and recovery of Tat-mediated HIV elongation; Tat-mediated HIV elongation arrest and recovery; HIV elongation arrest and recovery; Pausing and recovery of HIV elongation; RNA Polymerase II Pre-transcription Events; TP53 Regulates Transcription of DNA Repair Genes; Regulation of TP53 Activity through Phosphorylation"	12	0	135.7	140.8	142.4	107.5	104.7	101.8	80.9	83.8	82.3	73	77.4	69.7	11622426.26	12054237.9	12191225.35	9204020.633	8960966.024	8716801.571	6925256.555	7177207.117	7044945.386	6252686.619	6631040.077	5972047.566	7579875.719	9434916.156	8487207.844	7390318.32	7244142.18	7802537.539	6925256.555	5951170.633	5960310.133	5575208.551	5774289.246	5894978.445	High	High	High	High	High	High	High	High	High	Peak Found	Peak Found	High	1	
FALSE	High	Master Protein	Q2FEG1	Lysostaphin resistance protein A OS=Staphylococcus aureus (strain USA300) OX=367830 GN=lyrA PE=3 SV=1	0	43.547	29	6	78	6	419	46.8	5.03	99.42	6						SAUSA300_2282	lyrA	"Q2FEG1; saa:SAUSA300_2282"			0	0	71.7	71.9	72.6	101.9	118.5	83.7	107.5	115.9	126.1	117.5	119.8	92.9	3955560.202	3962238.974	4000120.004	5616509.544	6535312.959	4616858.238	5929102.426	6387918.16	6953282.02	6477141.291	6604225.563	5122982.006	2579724.238	3101265.531	2784777.484	4509745.799	5283217.918	4132617.844	5929102.426	5296710.871	5882759.199	5775343.578	5750939.25	5056870.055	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P40227	T-complex protein 1 subunit zeta OS=Homo sapiens OX=9606 GN=CCT6A PE=1 SV=3	0	43.445	25	11	71	11	531	58	6.68	50.88	11				Pf00118	908	ENSG00000146731	CCT6A	"A6NCD2; hsa:908; P40227; Q3KP28; Q75LP4; Q96S46"	16p11.2 proximal deletion syndrome	"Formation of tubulin folding intermediates by CCT/TriC; Association of TriC/CCT with target proteins during biosynthesis; Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Prefoldin mediated transfer of substrate  to CCT/TriC; RHOBTB2 GTPase cycle; Folding of actin by CCT/TriC"	7	0	181.2	177.1	175.6	125.3	119.2	122.4	60.8	59.6	58.1	39.3	42.2	39.2	17072698.98	16691864.63	16542397.91	11808243.25	11236260.76	11530480.58	5726732.615	5617787.88	5473662.262	3701488.548	3972468.374	3698006.539	11134416.65	13064811.27	11516378.8	9481364.707	9083515.133	10321103.09	5726732.615	4658137.031	4630940.746	3300432.576	3459213.207	3650283.859	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q2FGL0	Exodeoxyribonuclease 7 large subunit OS=Staphylococcus aureus (strain USA300) OX=367830 GN=xseA PE=3 SV=1	0	43.402	24	8	74	8	445	50.9	9.01	114.23	8				Pf02601, Pf13742		SAUSA300_1472	xseA	"Q2FGL0; saa:SAUSA300_1472"			0	0	109.2	73.3	75.7	88.4	87.1	93.7	114.8	101.7	107.7	105.6	120.1	122.6	4495829.622	3016087.392	3114890.24	3641192.305	3587591.182	3857653.968	4725965.145	4185238.782	4435608.109	4348640.714	4945820.453	5047597.871	2932075.371	2360707.652	2168503.994	2923675.563	2900247.645	3453042.914	4725965.145	3470301.152	3752704.742	3877465.859	4306805.195	4982458.75	High	High	High	High	High	High	High	High	High	High	High	High	1	Met-loss [N-Term]
FALSE	High	Master Protein	A0A0H2XJQ2	Small ribosomal subunit biogenesis GTPase RsgA OS=Staphylococcus aureus (strain USA300) OX=367830 GN=rsgA PE=3 SV=1	0	43.387	29	8	48	8	285	33.2	7.01	75.33	8				Pf03193, Pf16745		SAUSA300_1114	rsgA	"A0A0H2XJQ2; saa:SAUSA300_1114"			0	0	75.1	71.7	76.6	93.6	91.5	96.8	109	111.9	114.5	108.2	118.3	133	4798262.902	4583262.265	4894606.612	5981678.909	5846793.264	6186092.882	6966949.133	7149522.087	7315069.164	6913838.332	7559719.4	8496967.191	3129315.313	3587343.766	3407495.344	4802956.555	4726611.125	5537262.898	6966949.133	5928214.859	6188845.828	6164724.531	6582980.336	8387314.047	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9BUF5	Tubulin beta-6 chain OS=Homo sapiens OX=9606 GN=TUBB6 PE=1 SV=1	0	43.38	28	9	115	1	446	49.8	4.88	178.87	9				Pf00091, Pf03953	84617	ENSG00000176014	TUBB6	"B3KM76; hsa:84617; Q9BUF5; Q9HA42"	"Alzheimer's disease and miRNA effects; Pathogenic Escherichia coli infection; Parkin-ubiquitin proteasomal system pathway; Alzheimer's disease"	"Prefoldin mediated transfer of substrate  to CCT/TriC; Recycling pathway of L1; Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Intraflagellar transport; HCMV Early Events; Post-chaperonin tubulin folding pathway; COPI-dependent Golgi-to-ER retrograde traffic; The role of GTSE1 in G2/M progression after G2 checkpoint; Translocation of SLC2A4 (GLUT4) to the plasma membrane; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane; Gap junction assembly; MHC class II antigen presentation; HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand; Recruitment of NuMA to mitotic centrosomes; Formation of tubulin folding intermediates by CCT/TriC; RHO GTPases activate IQGAPs; COPI-mediated anterograde transport; COPI-independent Golgi-to-ER retrograde traffic; Carboxyterminal post-translational modifications of tubulin; Assembly and cell surface presentation of NMDA receptors; Activation of AMPK downstream of NMDARs; Aggrephagy; Sealing of the nuclear envelope (NE) by ESCRT-III; Kinesins; Hedgehog 'off' state"	34	0	172.4	278.6	253.9	163.4	117.7	160.4						53.6	246077.1187	397750.1463	362449.2122	233285.6222	167994.2309	228949.141						76557.21895	160485.7656	311321.1563	252327.5313	187315.4219	135808.3594	204935.75						75569.25	High	Peak Found	High	Peak Found	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Peak Found	1	
FALSE	High	Master Protein	A0A0H2XGI6	Single-stranded DNA-binding protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=ssb PE=3 SV=1	0	43.269	66	9	89	9	167	18.5	5.14	138.22	9				Pf00436	66838674	SAUSA300_0367	ssb	"A0A0H2XGI6; saa:SAUSA300_0367"			0	0	68.6	81.8	78.1	87.1	98.2	93.4	106.7	116.5	117.7	118.9	116.9	116.1	12484240.09	14885089.32	14210758.67	15844820.62	17879378.06	17004987.51	19419243.5	21201772.32	21420555.93	21648212.29	21272440.52	21136977.91	8141930.625	11650638.63	9893153.391	12722512.56	14453883.25	15221414.91	19419243.5	17580008.88	18122660.94	19302630.31	18523975.59	20864205.75	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P49368	T-complex protein 1 subunit gamma OS=Homo sapiens OX=9606 GN=CCT3 PE=1 SV=4	0	43.266	27	10	74	10	545	60.5	6.49	81.14	10				Pf00118	7203	ENSG00000163468	CCT3	"A6NE14; hsa:7203; P49368; Q5SZY1; Q9BR64"	16p11.2 proximal deletion syndrome	"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding; Formation of tubulin folding intermediates by CCT/TriC; BBSome-mediated cargo-targeting to cilium; Association of TriC/CCT with target proteins during biosynthesis; Prefoldin mediated transfer of substrate  to CCT/TriC; Folding of actin by CCT/TriC"	7	0	170.2	203.4	189.2	132.4	127.7	123.8	55.6	57.1	51.2	28.4	29.7	31.4	11586149.95	13847661.61	12878080.68	9013040.556	8696201.644	8428953.757	3785998.406	3888866.54	3482703.239	1934493.321	2019137.603	2134420.256	7556217.156	10838638.44	8965378.313	7236971.906	7030103.781	7544880.719	3785998.406	3224556.289	2946508.492	1724891.133	1758258.797	2106875.617	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	O75083	WD repeat-containing protein 1 OS=Homo sapiens OX=9606 GN=WDR1 PE=1 SV=4	0	43.242	26	9	55	9	606	66.2	6.65	33.85	9				Pf00400	9948	ENSG00000071127	WDR1	"A8K6E9; A8MPU4; hsa:9948; O75083; O75313; Q8N6E5; Q9UG05; Q9UG78; Q9UQE0"	Hypertrophy model	Platelet degranulation	2	0	181.3	197.2	191	119.6	115.2	143.9	65.4	51.1	57.5	29.1	21.4	27.2	6722916.199	7311912.124	7079953.775	4432599.672	4270575.18	5336431.177	2425712.987	1895120.123	2130686.602	1077104.555	793749.5907	1009754.219	4384529.367	5723072.531	4928876.095	3559131.805	3452379.32	4776718.186	2425712.987	1571388.848	1802647.465	960400.3672	691194.6953	996723.3667	High	High	High	High	High	High	High	High	Peak Found	Peak Found	High	High	1	
FALSE	High	Master Protein	A0A0H2XGP6	EIIA OS=Staphylococcus aureus (strain USA300) OX=367830 GN=mtlA PE=4 SV=1	0	43.125	70	5	47	5	144	15.6	4.44	104.22	5				Pf00359		SAUSA300_2107	mtlA	"A0A0H2XGP6; saa:SAUSA300_2107"			0	0	72.2	78.6	71.7	104.6	92	99.6	104.7	111	110.4	114.3	118.3	122.7	11567376.67	12595738.23	11497508.9	16756573.83	14737249.35	15960477.62	16773847.67	17788342.84	17693965.9	18314893.09	18956990.9	19662345.2	7543973.656	9858751.344	8004260.844	13454599.84	11913752.3	14286458.72	16773847.67	14749673.77	14969814.31	16330475.97	16507689.2	19408603.14	High	High	High	High	High	High	High	High	High	High	High	High	1	Met-loss [N-Term]
FALSE	High	Master Protein	A0A0H2XGI9	MutT/nudix family protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1624 PE=4 SV=1	0	43.08	43	7	173	7	202	22.9	4.56	236.65	7				Pf00293		SAUSA300_1624		"A0A0H2XGI9; saa:SAUSA300_1624"			0	0	76.4	78.2	75.8	96.9	90.7	92.9	113.1	122.1	113.3	107.6	117.4	115.5	21463887	21983926.49	21295703.17	27231041.77	25498771.7	26103173.85	31767693.13	34317863.19	31847214.21	30235467.46	32980964.39	32465055	13998247.21	17206936.26	14825503.89	21865016.92	20613483.76	23365335.57	31767693.13	28455561.65	26944037.63	26959457.11	28719722.06	32046094.29	High	High	High	High	High	High	High	High	High	High	High	High	1	Met-loss [N-Term]
FALSE	High	Master Protein	A0A0H2XJH8	Peptidase M20 domain-containing protein 2 OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_2087 PE=3 SV=1	0	43.07	30	11	100	11	394	42.9	5.54	81.35	11				Pf01546, Pf07687		SAUSA300_2087		"A0A0H2XJH8; saa:SAUSA300_2087"			0	0	75.9	78.6	78	95.4	97.3	92.7	113	112.8	107.9	117.9	117.3	113.1	9891852.037	10247326.92	10163105.9	12436385.1	12674533.69	12079639.32	14725501.7	14695249.98	14064786.29	15358370	15285036.59	14741213.01	6451235.516	8020637.313	7075284.852	9985727.797	10246230.58	10812663.16	14725501.7	12184954.22	11899380.86	13694291.91	13310162.72	14550978.03	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P09429	High mobility group protein B1 OS=Homo sapiens OX=9606 GN=HMGB1 PE=1 SV=3	0	43.029	40	8	55	8	215	24.9	5.74	35.83	8				Pf00505, Pf09011	3146	ENSG00000189403	HMGB1	"A5D8W9; hsa:3146; P09429; Q14321; Q5T7C3; Q6IBE1"	"Retinoblastoma gene in cancer; VEGFA-VEGFR2 signaling; Supression of HMGB1 mediated inflammation by THBD; Base excision repair; DNA repair pathways, full network; Pleural mesothelioma; Clock-controlled autophagy in bone metabolism; Autophagy in pancreatic ductal adenocarcinoma; DNA damage response (only ATM dependent)"	"ER-Phagosome pathway; Neutrophil degranulation; MyD88 deficiency (TLR2/4); IRAK4 deficiency (TLR2/4); Regulation of TLR by endogenous ligand; Apoptosis induced DNA fragmentation; TAK1-dependent IKK and NF-kappa-B activation  ; TRAF6 mediated NF-kB activation; Pyroptosis; Advanced glycosylation endproduct receptor signaling"	20	0	179.3	226.3	192	113.7	125	112	54	56.4	54.9	33.9	24.7	27.8	11386355.1	14370945.19	12197157.6	7220538.478	7940393.381	7116273.269	3430604.445	3582408.033	3485723.891	2151193.594	1567374.857	1767020.163	7425915.609	11248215.28	8491337.719	5797692.109	6419100.18	6369881.07	3430604.445	2970448.133	2949064.086	1918111.949	1364865.191	1744216.813	High	High	High	High	High	High	High	High	High	Peak Found	High	High	1	
FALSE	High	Master Protein	Q9UMS4	Pre-mRNA-processing factor 19 OS=Homo sapiens OX=9606 GN=PRPF19 PE=1 SV=1	0	42.958	32	11	46	11	504	55.1	6.61	42.19	11				Pf00400, Pf04564, Pf08606	27339	ENSG00000110107	PRPF19	"hsa:27339; Q9UMS4"		"mRNA Splicing - Major Pathway; Dual incision in TC-NER; Gap-filling DNA repair synthesis and ligation in TC-NER; Formation of TC-NER Pre-Incision Complex"	5	0	192.2	180.7	189.3	121.1	120.9	119.2	55.6	55.2	53.2	41.3	35.9	35.2	7376666.713	6934859.023	7264674.298	4645537.031	4639254.495	4575040.554	2135157.891	2116807.703	2042055.17	1586252.531	1378705.719	1349445.814	4810890.227	5427951.063	5057473.625	3730108.699	3750423.68	4095186.219	2135157.891	1755206.953	1727661.672	1414382.203	1200572.688	1332031.25	High	High	High	High	High	High	High	High	High	High	Peak Found	Peak Found	1	Met-loss+Acetyl [N-Term]
FALSE	High	Master Protein	Q2FFA3	Uncharacterized leukocidin-like protein 1 OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1974 PE=3 SV=1	0	42.943	38	9	90	9	338	38.7	8.66	37.87	9				Pf07968		SAUSA300_1974		"Q2FFA3; saa:SAUSA300_1974"			0	0	79.5	77.7	76	92.8	99.1	92.4	103.2	115.2	110.5	121.1	120.6	111.9	9554089.369	9337323.763	9130025.999	11148178.55	11904915.08	11104683.32	12400740.45	13840197.53	13271963.9	14551071.35	14495886.53	13446045.34	6230954.57	7308373	6356082.02	8951369.352	9624062.547	9939965.68	12400740.45	11475964.92	11228620.89	12974463.99	12622973.28	13272524.47	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P14868	Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens OX=9606 GN=DARS1 PE=1 SV=2	0	42.88	24	12	42	12	501	57.1	6.55	28.78	12				Pf00152, Pf01336	1615	ENSG00000115866	DARS1	"A8K3J2; D3DP77; hsa:1615; P14868; Q2TNI3; Q32Q69; Q53HV4; Q53YC5; Q68CR9; Q9BW52"	Alanine and aspartate metabolism	"Selenoamino acid metabolism; Cytosolic tRNA aminoacylation"	3	0	166.6	161.5	172	125.9	113.3	117.8	65.3	66.5	67	46.3	49.8	48.1	6240611.13	6049834.437	6442856.067	4715125.871	4243234.938	4414032.295	2447321.852	2490798.631	2511559.284	1734701.066	1864894.016	1802457.623	4069981.234	4735237.609	4485345.563	3785984.68	3430277.172	3951065.354	2447321.852	2065311.398	2124881.234	1546746.352	1623943.957	1779196.953	High	High	High	High	High	High	High	Peak Found	Peak Found	High	High	High	1	
FALSE	High	Master Protein	P61247	40S ribosomal protein S3a OS=Homo sapiens OX=9606 GN=RPS3A PE=1 SV=2	0	42.793	40	11	88	11	264	29.9	9.73	97.86	11				Pf01015	6189	ENSG00000145425	RPS3A	"B2R4D4; D3DP05; hsa:6189; P33443; P49241; P61247"	Cytoplasmic ribosomal proteins	"Regulation of expression of SLITs and ROBOs; L13a-mediated translational silencing of Ceruloplasmin expression; Translation initiation complex formation; Formation of a pool of free 40S subunits; Formation of the ternary complex, and subsequently, the 43S complex; Ribosomal scanning and start codon recognition; GTP hydrolysis and joining of the 60S ribosomal subunit; Major pathway of rRNA processing in the nucleolus and cytosol; SARS-CoV-2 modulates host translation machinery; Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC); SRP-dependent cotranslational protein targeting to membrane; Viral mRNA Translation; Response of EIF2AK4 (GCN2) to amino acid deficiency; Peptide chain elongation; Selenocysteine synthesis; Eukaryotic Translation Termination; Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC); SARS-CoV-1 modulates host translation machinery"	19	0	197.8	193.2	191.9	122.8	124	116	53.1	55.3	54.4	31.6	30	29.9	43878134.23	42876280.62	42577358.22	27237589.89	27519421.36	25741241.42	11785199.19	12276822.14	12081353.37	7013850.773	6648736.21	6623726.68	28616297.22	33559493.02	29641227.86	21870274.7	22246998.88	23041364.52	11785199.19	10179650.97	10221315.98	6253900.633	5789698.984	6538247.656	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q9UBT2	SUMO-activating enzyme subunit 2 OS=Homo sapiens OX=9606 GN=UBA2 PE=1 SV=2	0	42.754	25	10	81	10	640	71.2	5.29	59.22	10				Pf00899, Pf14732, Pf16195	10054	ENSG00000126261	UBA2	"B3KWB9; hsa:10054; O95605; Q59H87; Q6IBP6; Q9NTJ1; Q9UBT2; Q9UED2"		"SUMO is conjugated to E1 (UBA2:SAE1); SUMO is transferred from E1 to E2 (UBE2I, UBC9)"	2	0	217.7	198.8	189.5	111.8	124.5	124.7	50.5	55.9	51.2	24.8	26.3	24.1	11270491.8	10289845.1	9809611.067	5786248.387	6443234.348	6456179.74	2611330.77	2894310.929	2652431.57	1285155.379	1363870.641	1249331.881	7350352.258	8053916.523	6829191.125	4646036.68	5208780.57	5779021.625	2611330.77	2399894.266	2244064.914	1145908.902	1187654.348	1233209.285	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	Q2FF25	ATP synthase epsilon chain OS=Staphylococcus aureus (strain USA300) OX=367830 GN=atpC PE=3 SV=1	0	42.673	38	6	107	6	134	14.8	5.86	80.04	6				Pf00401, Pf02823		SAUSA300_2057	atpC	"Q2FF25; saa:SAUSA300_2057"			0	0	65.9	75.4	79.1	100.3	84.8	94.5	114.9	117.3	119.9	119.1	110	118.7	8764453.404	10027082.24	10516053.45	13331312.69	11274819.42	12564922.06	15275716.29	15596553.23	15943877.32	15826880.8	14619246.08	15774553.52	5715972.385	7848250.627	7320997.582	10704305.04	9114686.373	11247046.89	15275716.29	12932293.58	13489168.24	14112039.6	12730394.4	15570983.31	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	A0A0H2XHQ5	Uncharacterized protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1223 PE=4 SV=1	0	42.651	43	10	83	10	284	32.8	7.03	71.14	10						SAUSA300_1223		"A0A0H2XHQ5; saa:SAUSA300_1223"			0	0	54.6	69.9	67.7	89.4	84.6	105.2	123	125.2	109.8	124.5	120.4	125.8	5026083.945	6439528.076	6232301.044	8230515.277	7792173.174	9684966.413	11326250.92	11528785.26	10110311.17	11469306.16	11090718.53	11581471.93	3277894.891	5040252.895	4338762.738	6608647.488	6299277.355	8669156.156	11326250.92	9559396.457	8553734.18	10226607.81	9657763.484	11432013.33	High	High	High	High	High	High	High	High	High	High	High	High	1	
FALSE	High	Master Protein	P27695	DNA-(apurinic or apyrimidinic site) endonuclease OS=Homo sapiens OX=9606 GN=APEX1 PE=1 SV=2	0	42.637	41	9	53	9	318	35.5	8.12	56.77	9				Pf03372	328	ENSG00000100823	APEX1	"hsa:328; P27695; Q969L5; Q99775"	"Thyroid stimulating hormone (TSH) signaling pathway; Spinal cord injury; Base excision repair; DNA repair pathways, full network"	"Displacement of DNA glycosylase by APEX1; POLB-Dependent Long Patch Base Excision Repair; PCNA-Dependent Long Patch Base Excision Repair; Abasic sugar-phosphate removal via the single-nucleotide replacement pathway"	10	0	196.3	207.1	191.5	119.4	120.5	123.2	57.8	52.2	56.5	26.6	24.9	24	9780717.178	10319738.16	9544185.725	5950680.096	6006934.685	6140921.674	2881884.758	2599243.526	2813173.616	1327727.919	1238391.233	1197086.155	6378755.949	8077313.977	6644409.039	4778066.227	4856071.188	5496829.484	2881884.758	2155231.344	2380059.219	1183868.711	1078387.266	1181637.789	High	High	High	High	High	High	High	High	High	High	High	High	1	
